title,link,alert,content,tags,date
"Rewolucję w L4. ""Bardzo korzystne dla pracowników""",https://wykop.pl/link/7812185/rewolucje-w-l4-bardzo-korzystne-dla-pracownikow,,"Ma umożliwić wykonywanie pracy u jednego pracodawcy, kiedy przebywamy na zwolnieniu lekarskim w innym miejscu pracy, jeżeli rodzaj obowiązków zawodowych na to pozwala. Wynagrodzenie x2.
Poludnik20
Poludnik20
z
tokfm.pl
dodany: 8 godz. i 38 min temu
# praca
# l4
# zwolnienielekarskie
# zwolnienie
# chorobowe","['praca', 'l4', 'zwolnienielekarskie', 'zwolnienie', 'chorobowe']",2025-10-15 11:25:22
Bitcoin - fortuny i bankructwa,https://wykop.pl/link/7812573/bitcoin-fortuny-i-bankructwa,,"Nigdy w życiu nie zaufałabym prywatnemu ""pieniądzowi""
gaja-mai
gaja-mai
z
youtube.com
dodany: 40 min temu
# bitcoin
# revolut
# crypto
# pieniadze
# finanse
# ciekawostki","['bitcoin', 'revolut', 'crypto', 'pieniadze', 'finanse', 'ciekawostki']",2025-10-15 19:23:29
Europes Utopia,https://wykop.pl/link/7812535/europes-utopia,,"darius3x
darius3x
z
youtube.com
dodany: 1 godz. i 21 min temu
# polska
# polandstronk","['polska', 'polandstronk']",2025-10-15 18:42:01
Brak tytułu,https://wykop.pl/link/7812449/wysokiej-jakosci-rosyjska-propaganda-na-yt,,,[],
Kto się boi jawności cen transakcyjnych mieszkań? Głosy sprzeciwu bez sensu.,https://wykop.pl/link/7812293/kto-sie-boi-jawnosci-cen-transakcyjnych-mieszkan-glosy-sprzeciwu-bez-sensu,,"Powiaty osiągają średnio 1820 zł miesięcznie dochodów z opłat rejestru RCN mimo tego wpływają głosy że brak opłat wpłynie na powiaty - w jaki sposób ma to zrujnować budżet powiatu? Projekt przeszedł jednogłośnie przez Sejm ale lobbing dalej walczy.
janeknocny
janeknocny
z
x.com
dodany: 6 godz. i 53 min temu
# nieruchomosci
# mieszkanie
# afera
# wykopefekt
# neruopa
# 4konserwy","['nieruchomosci', 'mieszkanie', 'afera', 'wykopefekt', 'neruopa', '4konserwy']",2025-10-15 13:10:50
"Emocje na spotkaniu z Tuskiem. ""Proszę spokojnie usiąść i posłuchać""",https://wykop.pl/link/7812543/emocje-na-spotkaniu-z-tuskiem-prosze-spokojnie-usiasc-i-posluchac,,"W trakcie przemówienia Donalda Tuska w Piotrkowie Trybunalskim doszło do incydentu. Wystąpienie premiera przerwała aktywistka klimatyczna Dominika Lasota. - Pani nie szanuje w ten sposób tutaj zebranych. Pani naprawdę przeszkadza nie mi, ale kilkuset osobom, które przyszły na nasze spotkanie...
radiopiotrkow
radiopiotrkow
z
tvn24.pl
dodany: 1 godz. i 17 min temu
# premier
# piotrkowtrybunalski
# piotrkowtryb
# donaldtusk
# tusk
# po","['premier', 'piotrkowtrybunalski', 'piotrkowtryb', 'donaldtusk', 'tusk', 'po']",2025-10-15 18:45:58
Browar Namysłów kończy działalność. To oficjalna decyzja właściciela,https://wykop.pl/link/7812405/browar-namyslow-konczy-dzialalnosc-to-oficjalna-decyzja-wlasciciela,,"Browar Namysłów wraz z początkiem 2026 roku zakończy działalność. Taką decyzję podjął właściciel przedsiębiorstwa Grupa
Bander22
Bander22
z
nto.pl
dodany: 4 godz. i 25 min temu
# browar",['browar'],2025-10-15 15:37:59
Niemcy wysyłają myśliwce do Malborka,https://wykop.pl/link/7812425/niemcy-wysylaja-mysliwce-do-malborka,,"Niemcy rozmieszczą na lotnisku w Malborku myśliwce Eurofighter. Wszystko w celu ochrony wschodniej flanki NATO Są czarne krzyże, jest Malborg, Prusy Wschodnie gotowe na odbicie?
mihau-de
mihau-de
z
rmf24.pl
dodany: 3 godz. i 48 min temu
# krzyzacy
# malbork
# malborg
# marienburg","['krzyzacy', 'malbork', 'malborg', 'marienburg']",2025-10-15 16:15:56
Agencje towarzyskie w Białymstoku w 1939,https://wykop.pl/link/7812195/agencje-towarzyskie-w-bialymstoku-w-1939,,"Dziadzio opowiada historie swojej sąsiadki
Flapjadzek
Flapjadzek
z
youtube.com
dodany: 8 godz. i 33 min temu
# dziadzio
# dziadek
# bialystok
# 1939","['dziadzio', 'dziadek', 'bialystok', '1939']",2025-10-15 11:30:53
Okazja dla fanów Opel omega 3.2 v6 benzyna gaz oryginalna wersja Steinmetz,https://wykop.pl/link/7812555/okazja-dla-fanow-opel-omega-3-2-v6-benzyna-gaz-oryginalna-wersja-steinmetz,,"Szybka wrzutka, może komuś się przyda. Ktoś z Dukla wystawił Opla Omege Steinmetz za naprawdę dobre pieniądze. Wygląda na świetną okazję, zwłaszcza że to ciekawa wersja Wypatrzyłem na Dealuj.pl. Dajcie znać, jak Wam się uda upolować! https://dealuj.pl/ogloszenia/opel-omega-3-2-v6-benzyna-gaz-orygi
sbuddladomu
sbuddladomu
z
wykop.pl
dodany: 55 min temu
# okazja
# opelomega","['okazja', 'opelomega']",2025-10-15 19:08:40
KALENDARIUM. 15.10.1920 r. #Historia #WojnaPolskoSowiecka #1920 #Mińsk #Piłsudsk,https://wykop.pl/link/7812089/kalendarium-15-10-1920-r-historia-wojnapolskosowiecka-1920-minsk-pilsudsk,,"15 października 1920 roku, na wschodnich rubieżach odradzającej się Polski, rozegrał się epizod, który w niezwykle symboliczny sposób pokazywał dramatyzm i złożoność wojny polsko-sowieckiej wojny o granice, ale też o przyszłość całej Europy. Tego dnia grupa operacyjna pułkownika Gustawa Paszkiewic
historica
historica
z
youtube.com
dodany: 10 godz. i 42 min temu
# historia",['historia'],2025-10-15 09:21:54
23t niemieckich śmieci w Polsce. Kontrola graniczna nie zawiodła!,https://wykop.pl/link/7812113/23t-niemieckich-smieci-w-polsce-kontrola-graniczna-nie-zawiodla,,"Na przejściu granicznym z Niemcami, dokładnie w miejscowości Świecku KAS zatrzymała kierowcę samochodu ciężarowego. Powodem zatrzymania był nielegalny przewóz odpadów, a dokładnie 23 ton mieszanki odpadów m.in. plastikowe nakrętki, kartony, worki foliowe, folię aluminiową i materiały tekstylne.
FXMAG
FXMAG
z
fxmag.pl
dodany: 10 godz. i 10 min temu
# polska
# gospodarka
# ekonomia
# informacje
# wiadomosci
# wydarzenia","['polska', 'gospodarka', 'ekonomia', 'informacje', 'wiadomosci', 'wydarzenia']",2025-10-15 09:53:19
Koniec z obniżką składki zdrowotnej dla przedsiębiorców?,https://wykop.pl/link/7812061/koniec-z-obnizka-skladki-zdrowotnej-dla-przedsiebiorcow,,"Ministerstwo Finansów poinformowało, że nie pracuje nad projektem, który zakładałby utrzymanie obniżonej minimalnej podstawy obliczania składki zdrowotnej dla przedsiębiorców w 2026 r. i kolejnych latach. Ustawę zawetował pod koniec swojej kadencji prezydent Andrzej Duda.
GRUBY140
GRUBY140
z
portalsamorzadowy.pl
dodany: 11 godz. i 1 min temu
# gospodarka
# finanse
# podatki","['gospodarka', 'finanse', 'podatki']",2025-10-15 09:02:52
"Motorolo, zmiatasz z planszy. 7000 mAh, 5G i 120 Hz za 700 złotych na premierę",https://wykop.pl/link/7812557/motorolo-zmiatasz-z-planszy-7000-mah-5g-i-120-hz-za-700-zlotych-na-premiere,,"Motorola Moto G100 zadebiutowała w bardzo niskiej cenie. Ma wielką baterię 7000 mAh, rozsądny procesor, ładny design i 120 Hz ekran. Za taką kasę nie ma co wymagać więcej.
Poludnik20
Poludnik20
z
gsmmaniak.pl
dodany: 54 min temu
# telefony
# smartfon
# gsm
# technologia
# android
# kiciochpyta","['telefony', 'smartfon', 'gsm', 'technologia', 'android', 'kiciochpyta']",2025-10-15 19:09:32
Brak tytułu,https://wykop.pl/link/7811977/rosja-szykuje-sie-do-importu-benzyny-z-chin-i-innych-krajow-azjatyckich,,,[],
Asystent Doboru Koloru Wnętrz,https://wykop.pl/link/7812569/asystent-doboru-koloru-wnetrz,,"Nie wiesz, jaki kolor farby wybrać? Odpowiedz na 3 proste pytania o nastrój, pokój i światło, a nasz asystent dobierze i
sbuddladomu
sbuddladomu
z
dekorlux.pl
dodany: 45 min temu
# farby
# malowanie
# remont
# wykonczenia
# remontujzwykopem
# budujzwykopem","['farby', 'malowanie', 'remont', 'wykonczenia', 'remontujzwykopem', 'budujzwykopem']",2025-10-15 19:19:14
Mężczyzna w szustokorze: zagadkowy grób odkryty pod zborem w Wałbrzychu,https://wykop.pl/link/7812229/mezczyzna-w-szustokorze-zagadkowy-grob-odkryty-pod-zborem-w-walbrzychu,,"Wałbrzych to nie tylko górnictwo i legenda Złotego Pociągu. Kim był młody protestant, którego w XVIII wieku pochowano pod podłogą zboru? Jego elegancki strój, kapelusz i wyjątkowe miejsce spoczynku czynią z tego grobu jedną z archeologicznych zagadek miasta.
ArcheologiaZywa
ArcheologiaZywa
z
archeologia.com.pl
dodany: 8 godz. i 8 min temu
# archeologia
# walbrzych
# dolnyslask
# ciekawostki
# gruparatowaniapoziomu
# historia","['archeologia', 'walbrzych', 'dolnyslask', 'ciekawostki', 'gruparatowaniapoziomu', 'historia']",2025-10-15 11:55:59
Nawet 555 połączeń w rozkładzie PKP Intercity na sezon 2025/2026,https://wykop.pl/link/7812361/nawet-555-polaczen-w-rozkladzie-pkp-intercity-na-sezon-2025-2026,,"Więcej pociągów do Trójmiasta, Warszawy, Krakowa, Poznania, Gorzowa czy Wrocławia. Pociągi Pendolino od grudnia dotrą do Zakopanego, a w sezonie wakacyjnym do Ustki. Do dyspozycji pasażerów będzie aż 555 połączeń latem oraz 527 poza sezonem wakacyjnym.
ralf-szer
ralf-szer
z
investmap.pl
dodany: 5 godz. i 16 min temu
# ciekawostki
# kolej
# pkpintercity
# polska","['ciekawostki', 'kolej', 'pkpintercity', 'polska']",2025-10-15 14:47:38
Polak urodzony w Izraelu ma szansę wygrać Konkurs Chopinowski,https://wykop.pl/link/7812581/polak-urodzony-w-izraelu-ma-szanse-wygrac-konkurs-chopinowski,,"Do III etapu XIX Międzynarodowego Konkursu Pianistycznego im. Fryderyka Chopina zakwalifikowało się aż trzech Polaków. W tym Yehuda Prokopowicz...
Poludnik20
Poludnik20
z
kultura.gazeta.pl
dodany: 31 min temu
# muzyka
# polska","['muzyka', 'polska']",2025-10-15 19:33:18
Brak tytułu,https://wykop.pl/link/7812285/rosjanie-mowili-to-samo-przed-wojna-w-ukrainie-teraz-wymierzaja-swoj-mit-w-nowy,,,[],
Islamska Armia Ludowa w Strefie Gazy grozi Hamasowi,https://wykop.pl/link/7812349/islamska-armia-ludowa-w-strefie-gazy-grozi-hamasowi,,"Islamska milicja w Strefie Gazy, nazywająca siebie Armią Ludową, wydała groźbę pod adresem Hamasu, co wywołało obawy wojny domowej po historycznej wymianie zakładników i więźniów z Izraelem.
GwiezdnyPylNapoleona
GwiezdnyPylNapoleona
z
skynews.com.au
dodany: 5 godz. i 37 min temu
# strefagazy
# palestyna
# bliskiwschod
# gaza
# hamas","['strefagazy', 'palestyna', 'bliskiwschod', 'gaza', 'hamas']",2025-10-15 14:26:56
"Ciężki BWP po próbach balistycznych, badane warianty napędu",https://wykop.pl/link/7811945/ciezki-bwp-po-probach-balistycznych-badane-warianty-napedu,,"Prace koncepcyjne nad nowym ciężkim bojowym wozem piechoty skupiają się obecnie na podwoziu, konstrukcja jest po testach balistycznych powiedział prezes PGZ Adam Leszkiewicz, przedstawiając postępy parlamentarnemu zespołowi ds. rozwoju HSW i Dezametu.
murison
murison
z
defence24.pl
dodany: 20 godz. i 34 min temu
# wojsko
# czolgi
# militaria
# przemysl","['wojsko', 'czolgi', 'militaria', 'przemysl']",2025-10-14 23:30:11
Szczątki niemieckiego żołnierza w gdańskim lesie,https://wykop.pl/link/7812003/szczatki-niemieckiego-zolnierza-w-gdanskim-lesie,,"Szkielet młodego niemieckiego żołnierza, zabitego strzałem w głowę, wraz ze sztuczną szczęką ze złotymi zębami odnalazł Marcin Wiśniewski wykrywaczem metalu
Mroczny_Mag_Mroku
Mroczny_Mag_Mroku
z
trojmiasto.pl
dodany: 13 godz. i 30 min temu
# historia
# ciekawostkihistoryczne
# trojmiasto
# archeologia
# iiwojnaswiatowa","['historia', 'ciekawostkihistoryczne', 'trojmiasto', 'archeologia', 'iiwojnaswiatowa']",2025-10-15 06:34:35
Brak tytułu,https://wykop.pl/link/7812117/251-ofiar-melchiora-hedloffa-seryjnego-zabojcy-i-kanibala-z-dolnego-slaska,,,[],
"""Uroczyście ogłaszamy koniec pisowskiej drożyzny"" - Donald Tusk w Piotrkowie",https://wykop.pl/link/7812575/uroczyscie-oglaszamy-koniec-pisowskiej-drozyzny-donald-tusk-w-piotrkowie,,"Awantura na spotkaniu dotacjobiorczyni z ""Ostatnie Pokolenie"" z Tuskiem.
radiopiotrkow
radiopiotrkow
z
lodz.wyborcza.pl
dodany: 35 min temu
# ostatniepokolenie
# tusk
# piotrkow
# piotrkowtryb","['ostatniepokolenie', 'tusk', 'piotrkow', 'piotrkowtryb']",2025-10-15 19:29:38
Projekt Inwestycyjny (akcje amerykańskie + ETFy),https://wykop.pl/link/7811891/projekt-inwestycyjny-akcje-amerykanskie-etfy,,"baczew
baczew
z
youtube.com
dodany: 22 godz. i 21 min temu
# inwestycje
# in
# gielda","['inwestycje', 'in', 'gielda']",2025-10-14 21:43:06
Brak tytułu,https://wykop.pl/link/7812499/ukraincy-chcieli-byc-pod-butem-putina-a-teraz-blagaja-o-pomoc,,,[],
Krupówki nie będą zabytkiem - konserwator odmówiła wpisu do rejestru,https://wykop.pl/link/7812601/krupowki-nie-beda-zabytkiem-konserwator-odmowila-wpisu-do-rejestru,,"Małopolska Wojewódzka Konserwator Zabytków odmówiła wpisania Krupówek do rejestru zabytków - ze względu na ingerencję w historyczną tkankę, dominację funkcji komercyjnych, brak jednorodności architektonicznej oraz liczne rozbudowy, przebudowy i nadbudowy budynków. Górale chcą się odwoływać.
xfin
xfin
z
krakow.tvp.pl
dodany: 18 min temu
# polska
# zakopane
# afera
# turystyka
# willakarpatia
# krupowki","['polska', 'zakopane', 'afera', 'turystyka', 'willakarpatia', 'krupowki']",2025-10-15 19:46:27
Czy walka o mistrzostwo przybierze na emocjach? Zapowiedź GP USA,https://wykop.pl/link/7812547/czy-walka-o-mistrzostwo-przybierze-na-emocjach-zapowiedz-gp-usa,,"Czas na Austin!
f1dzielpasje
f1dzielpasje
z
f1.dziel-pasje.pl
dodany: 1 godz. i 15 min temu
# f1dzielpasje",['f1dzielpasje'],2025-10-15 18:49:34
Brak tytułu,https://wykop.pl/link/7812223/lowcy-skor-skrzydlewski-nadal-na-topie,,,[],
Oszustwo na wdowca z Kambodży- 173 tys. stracila mieszkanka Krakowa,https://wykop.pl/link/7811939/oszustwo-na-wdowca-z-kambodzy-173-tys-stracila-mieszkanka-krakowa,,"Komenda Miejska Policji w Krakowie ponownie ostrzega przed coraz bardziej wyrafinowanymi oszustwami internetowymi. Kobieta z Krakowa przelala oszustowi ponad 173 tys. zlotych
Arivederczi
Arivederczi
z
wprost.pl
dodany: 20 godz. i 49 min temu
# oszustwo
# policja
# krakow","['oszustwo', 'policja', 'krakow']",2025-10-14 23:15:53
Brak tytułu,https://wykop.pl/link/7811901/naukowcy-nasiona-dyni-moga-obnizac-poziom-cholesterolu-chronic-uklad-krazenia,,,[],
Trump intensyfikuje działania. Los Angeles ogłasza stan nadzwyczajny,https://wykop.pl/link/7812065/trump-intensyfikuje-dzialania-los-angeles-oglasza-stan-nadzwyczajny,,"Władze hrabstwa Los Angeles opowiedziały się we wtorek za ogłoszeniem w tym regionie stanu nadzwyczajnego w związku z ob
Rikimaru_
Rikimaru_
z
wiadomosci.radiozet.pl
dodany: 11 godz. i 1 min temu
# usa
# swiat
# losangeles","['usa', 'swiat', 'losangeles']",2025-10-15 09:04:40
Kalkulator Jacuzzi i Balii Ogrodowej,https://wykop.pl/link/7812593/kalkulator-jacuzzi-i-balii-ogrodowej,,"Oblicz czas nagrzewania, koszt prądu lub ilość drewna dla Twojego jacuzzi. Sprawdź, ile lodu dodać do morsowania i jak d
sbuddladomu
sbuddladomu
z
dekorlux.pl
dodany: 26 min temu
# jacuzzi
# hottube
# relax
# chill
# chillout
# balia","['jacuzzi', 'hottube', 'relax', 'chill', 'chillout', 'balia']",2025-10-15 19:40:32
Ciała trzech osób w domu. Trwają poszukiwania 25,https://wykop.pl/link/7812111/ciala-trzech-osob-w-domu-trwaja-poszukiwania-25,,"Dramat w Barcicach Górnych w Małopolsce. W jednym z domów znaleziono zwłoki trzech osób. Policja poszukuje 25-letniego mężczyzny
WirtualnaPolska
WirtualnaPolska
z
wiadomosci.wp.pl
dodany: 10 godz. i 15 min temu
# policja
# poszukiwania
# malopolska","['policja', 'poszukiwania', 'malopolska']",2025-10-15 09:51:45
Kochana Rysia walczy z FIP,https://wykop.pl/link/7812149/kochana-rysia-walczy-z-fip,,"Witam wszystkich wykopków :) Moja kotka zachorowała na FIP a leki są no dosyć drogie tzn 350 zł za jedną ampułke, jeśli przytyje za mocno może podskoczyć nawet do 7-8k za 84 dniową kuracje. FIP potwierdzony badaniami załączonymi w zbiórce. Bardzo was prosze o jakie kolwiek wsparcie. Pozdrawiam
aleksander-m2
aleksander-m2
z
pomagam.pl
dodany: 9 godz. i 28 min temu
# fip
# koty
# kot
# pomagam
# zrzutka
# zwierzaki","['fip', 'koty', 'kot', 'pomagam', 'zrzutka', 'zwierzaki']",2025-10-15 10:38:40
Gaz przestanie się opłacać już w 2027 roku. ETS2 podniesie rachunki za ogrzewani,https://wykop.pl/link/7812371/gaz-przestanie-sie-oplacac-juz-w-2027-roku-ets2-podniesie-rachunki-za-ogrzewani,,"Nowy raport szacuje ile Polacy zapłacą za ogrzewanie i paliwo po wejściu ETS2 w 2027 roku. Dla właścicieli kotłów gazowych nowe roczne koszty ogrzewania mogą wzrosnąć nawet o kilka tysięcy złotych rocznie. Choć rządowy program Czyste Powietrze miał wspierać wymianę źródła ciepła...
awres
awres
z
swiatoze.pl
dodany: 5 godz. i 5 min temu
# polska
# ogrzewanie
# gaz
# ekologia
# bekazlewactwa
# lewackalogika","['polska', 'ogrzewanie', 'gaz', 'ekologia', 'bekazlewactwa', 'lewackalogika']",2025-10-15 15:01:54
Startuje PAKA - wyjątkowa przestrzeń inspirowana życiem ks. Kaczkowskiego,https://wykop.pl/link/7811859/startuje-paka-wyjatkowa-przestrzen-inspirowana-zyciem-ks-kaczkowskiego,,"Sopot zyska nowe, wyjątkowe miejsce, kt&oacute;re odmieni życie młodych ludzi. Właśnie tu startuje Warsztatownia PAKA In
rafal-czajka
rafal-czajka
z
esopot.pl
dodany: 23 godz. i 38 min temu
# sopot
# trojmiasto
# kaczkowski
# wspracie
# pomoc","['sopot', 'trojmiasto', 'kaczkowski', 'wspracie', 'pomoc']",2025-10-14 20:29:13
Brak tytułu,https://wykop.pl/link/7812019/polacy-zatrzymani-za-granica-mieli-wysadzac-i-krasc-bankomaty,,,[],
Brak tytułu,https://wykop.pl/link/7811965/komisy-okradaja-kierowcow-wrak-zamiast-auta,,,[],
POLICJANTKA POZWALA POPEŁNIAĆ WYKROCZENIA ?! TOTALNY BRAK REKACJI,https://wykop.pl/link/7812559/policjantka-pozwala-popelniac-wykroczenia-totalny-brak-rekacji,,"Hit! policja pozwala parkować przed przejściem...
KRUCIUSZ
KRUCIUSZ
z
youtube.com
dodany: 57 min temu
# wydarzenia
# ciekawostki
# polska
# prawo
# policja
# informacje","['wydarzenia', 'ciekawostki', 'polska', 'prawo', 'policja', 'informacje']",2025-10-15 19:09:46
"Matki, żony i kochanki kobieca przyjaźń przetrwa wszystko",https://wykop.pl/link/7812265/matki-zony-i-kochanki-kobieca-przyjazn-przetrwa-wszystko,,"Serial Matki, żony i kochanki w latach 90. gromadził przed telewizorami miliony widzów. W jaki sposób ta produkcja por
Ag31
Ag31
z
oldcamera.pl
dodany: 7 godz. i 37 min temu
# serial
# seriale
# polskiserial
# film
# filmy
# rozrywka","['serial', 'seriale', 'polskiserial', 'film', 'filmy', 'rozrywka']",2025-10-15 12:30:06
"Wysłał 2 200 CV i nie dostał ani jednej odpowiedzi. ""Mam dosyć""",https://wykop.pl/link/7812419/wyslal-2-200-cv-i-nie-dostal-ani-jednej-odpowiedzi-mam-dosyc,,"43-letni Kevin Cach ma doświadczenie w analityce biznesowej i produkcji półprzewodników. Służył w marynarce wojennej, jest także członkiem stowarzyszenia Mensa, zrzeszającego osoby o wysokim ilorazie inteligencji. Ma także pięć różnych stopni naukowych. W listopadzie 2022 r. został zwolniony z pracy
rybak_fischermann
rybak_fischermann
z
businessinsider.com.pl
dodany: 3 godz. i 58 min temu
# usa
# praca
# cv
# rekrutacja
# kariera","['usa', 'praca', 'cv', 'rekrutacja', 'kariera']",2025-10-15 16:09:13
